Account,Allocation,BAL (raw),vlCVX (raw),Voting power (raw),BAL (rescaled),vlCVX (rescaled),Voting power (rescaled),Vote
0xa403876799cb554d1d0c07167e98022fc9dc2409,121351735644543182957,544238000000000000000,0,0,121351735644543182957,0,0,-
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,121294123866855898086,0,1778071150407806953808,0,0,121294123866855898086,0,-
0x73da40edba728ec51f07424408d9e308feaf7252,121089205926787897738,542668709362097895341,0,0,121089205926787897738,0,0,-
0x89c7960b76c57d6a95fc919351eefa6720347b8a,121065412765298120235,542526540000000100000,0,0,121065412765298120235,0,0,-
0x6d8bdbfca459ae4c65dd4a4ff5b0496a53ef3471,120977975209872241180,0,1771894533883250005601,0,0,120977975209872241180,0,-
0x91d2119e05d026b4df8483c16f262b23dee242ea,120942036425641092023,0,1771192735812015371266,0,0,120942036425641092023,0,-
0xd6efc21d8c941aa06f90075de1588ac7e912fec6,120941184001548904803,541784397155742600000,0,0,120941184001548904803,0,0,-
0x9e11bc695dda2f79edb95ab0feb643dd426c4d94,120856617575609618598,541279342513523100000,0,0,120856617575609618598,0,0,-
0x5d5d08393e5bc93078f83a6a0b9077b474b9bad4,120690958013912037927,0,1766291717877308883544,0,0,120690958013912037927,0,-
0xd41bafb7f393d9364a261eac5c760ad65ee7e94c,120687935798207348626,0,1766232745303854017038,0,0,120687935798207348626,0,-
0x6c76edcd9b067f6867aea819b0b4103ff93779fd,120503391067387184421,0,1762632652246277530139,0,0,120503391067387184421,0,-
0x526195057aa24f260204191ba251d592572f330f,120342078147479242034,0,1759487269526425734512,0,0,120342078147479242034,0,-
0x2895960ce3a6fdc1e872cca72874d4eb31c0eeae,120301984168865217839,0,1758705709398802127907,0,0,120301984168865217839,0,-
0x9a88e2361db0db4b2d81fb3b8da3f9e383fb8a5c,120108213399680508360,536814800874385400000,0,0,120108213399680508360,0,0,-
0x927165752a4ddf685f9d6ef21fd180b0f9bc7e03,120057067314642907263,536510030968628939263,0,0,120057067314642907263,0,0,-
0x23be060093db74f38b1a3daf57afdc1a23db0077,120047897242508213367,536455392807364900000,0,0,120047897242508213367,0,0,-
0x2d7ddd0c3f9485213969bd44cee69e979ee0deba,119956176838198814494,0,1751968422067994424651,0,0,119956176838198814494,0,-
0xb75d785f9860c107e6e5dd9fbecc46c8edee894f,119935818515827378405,0,1751571986970330044642,0,0,119935818515827378405,0,-
0x30916795fd3f28fa1356921bc83714927f2063fb,119919487922475553887,535690436038800700000,0,0,119919487922475553887,0,0,-
0x9fc4001133d3825b7ce4b05bcfbe227fb3cd5fdf,119750919011522100277,0,1747972489027025631003,0,0,119750919011522100277,0,-
0x7548f058ef3a77f93c7e54925cf2953b06c1cdf9,119698357253995695260,0,1746949590440820202275,0,0,119698357253995695260,0,-
0xd9e4f25c729ba51e3c58516db3a043b942b7d1e7,119587949100166881067,0,1744801437074960631435,0,0,119587949100166881067,0,-
0x4e7e322cedd9c7c4a80fceb01f6a1e8b872a99c4,119555640791035941106,0,1744172956293358083713,0,0,119555640791035941106,0,-
0x764f4909251f81976a0a2dcebce95333e4c27517,119531317652595774348,533379698577461113018,0,0,119531317652595774348,0,0,-
0xe2cdf066eee46b2c424dd1894b8ae33f153f533c,119492522675763737539,0,1742945307854126212987,0,0,119492522675763737539,0,-
0xdbf5a8986e854fe07ffe4506e1d24d50fdf59974,119389357763720582284,0,1740939213895530883747,0,0,119389357763720582284,0,-
0xfa19cc0e0ff26a348a6140436ca90ccfed90ad5a,119366578707772319490,532399780000000000000,0,0,119366578707772319490,0,0,-
0x97b97f938fe77f3769fc32178cc4471b3e89e17c,119346251280893952185,0,1740101157624406596369,0,0,119346251280893952185,0,-
0xb4192ab96664248c260f9b7e3ef5d55b55b55384,119337291237692639356,0,1739926973279426647423,0,0,119337291237692639356,0,-
0xc3a2caeff48d2b8c0e6b171589703c2b597f12ae,119112739180780565107,530890745800953500000,0,0,119112739180780565107,0,0,-
0xc99ec169ab531182f05ae415a0d96cdedb4242cf,119036100963809161613,530435354750895500000,0,0,119036100963809161613,0,0,-
0x120cd747d10f627429e496d38fa98f2aea156458,118788065633679707389,528962177059999900000,0,0,118788065633679707389,0,0,-
0x6bc7428e0ec2eca50037637cd091bf066cb5b30b,118535650357494063201,0,1724360644021956886718,0,0,118535650357494063201,0,-
0x37e06ba4b0403d33bbabafd63662b1f0fbfdf2cd,118535077256809984192,0,1724349528024753908539,0,0,118535077256809984192,0,-
0x51ef8f14a9a4f806f0102ca92b3e35839c3dde69,118092848644238841871,524838482035812262438,0,0,118092848644238841871,0,0,-
0x586296862bcbe5f9ca6b592b7ff7914fc147d346,117999352849584170144,524284525659525570518,0,0,117999352849584170144,0,0,-
0xc0f9a07125825e8e804ca5d44d6881081f906810,117917110890447460747,0,1712373741872073651393,0,0,117917110890447460747,0,-
0xf18256e17b47f1b2d5862fe5379a77bba109298d,117883360335206788250,0,1711720279373609855611,0,0,117883360335206788250,0,-
0x6ec18592f8a09dc3b28459a143aa7f389db4ab45,117791350575502065112,0,1709939146116540086950,0,0,117791350575502065112,0,-
0x490e128048cd085ffcecf2a07f7e0beea43923a0,117768311684956771046,522916249666459040006,0,0,117768311684956771046,0,0,-
0xad3a286f8e21be0b2287ae75bf8f85ece9c8d54b,117641398364569951696,522165021949570400000,0,0,117641398364569951696,0,0,-
0xe5145a7dfac5a642611d344eed263dd2300892c7,117482089967807965536,0,1703955851296584569354,0,0,117482089967807965536,0,-
0xdbab46ad578f318a658653b6eb88fb554ca469bc,117410126416846466668,520796767370205000000,0,0,117410126416846466668,0,0,-
0xe989113e5b3105e9e9117ce444f38b8bc4c241ca,117369558715307562125,0,1701779999999999972715,0,0,117369558715307562125,0,-
0x41374b389772d5aed41240a57f5ffb087c6bfa93,117312551163246125308,968608717484661708,1680383351830693527518,0,1051515371567772528,116261035791678352780,0,-
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,117245910600384704026,0,1699390000000000100044,0,0,117245910600384704026,0,-
0x77299cf68685b96a529d392c7d8edfc94cbdcc15,117127904871394008524,519128300792990987443,0,0,117127904871394008524,0,0,-
0xd392e5d8c94bf025a0848ee82d58f947833049d2,117059625398438541310,0,1695790871207809914267,0,0,117059625398438541310,0,-
0xb77cd1970963dacc0c44ec43497737d5eef5e51e,117000141148769259303,0,1694642005939482714894,0,0,117000141148769259303,0,-
0x7ae0fdae6b5f6cd0a882ce201a39f6211c59ee0a,116943337411523188507,0,1693545093198208633112,0,0,116943337411523188507,0,-
0x441ace24afb1d17621d3ec78d3911ee2297d993d,116878488672664445858,0,1692293043963551099296,0,0,116878488672664445858,0,-
0x31a47094c6325d357c7331c621d6768ba041916e,116857705793532787197,517532165006233100000,0,0,116857705793532787197,0,0,-
0xf33e5f3fac617d0463b9e8913ca76abb67c52322,116852456000481211618,0,1691790490413465249731,0,0,116852456000481211618,0,-
0xff597632d59c49e918fe26cda385f37a0db8a713,116787104959205763066,0,1690529071043810972697,0,0,116787104959205763066,0,-
0x63ce7c8d5336850aa0ec345e908b8cf6f979b913,116533230059218226415,0,1685630958032148782877,0,0,116533230059218226415,0,-
0x620006890e260acc7659d99a6db82a286ef4cddc,116488458992722357266,515352917620000100000,0,0,116488458992722357266,0,0,-
0x5898c3e139f24458cfee6a2d56c16e59f6ace9b5,116406125039682635247,0,1683180003934975957236,0,0,116406125039682635247,0,-
0xb742da24d6d5803b6c5e4f5bf0ff2c0ef1e94f55,116383779821783463149,514735533026584800000,0,0,116383779821783463149,0,0,-
0x118ad981e3be9a5a16ec7136125425af9c2128f4,116322724390168758646,0,1681572281658366136980,0,0,116322724390168758646,0,-
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,116283111434219549096,514141978097994000000,0,0,116283111434219549096,0,0,-
0xc834962cc0c0482a74f00dffe5524a90d0106786,116268042105783777629,514053141959034300000,0,0,116268042105783777629,0,0,-
0xe8c5c042f8a7a79efcfca2a0c4ff45538e00af16,116145041108227971449,0,1678148345465266856991,0,0,116145041108227971449,0,-
0x597f5361e72bda734fa832e7259965f7fe6f0162,116048369160531194666,512758570189375600000,0,0,116048369160531194666,0,0,-
0x5c531ebab2402d8f891c8727276e8cd871e80134,116005980770924551848,512508861820073922339,0,0,116005980770924551848,0,0,-
0x60f99be3b4fff25ffb3fbffec764068b4c428861,115867281098320148658,511692000000000000000,0,0,115867281098320148658,0,0,-
0x544dff7eaaca67c625365be3eee783149e7219af,115734954533776672747,510912975902789900000,0,0,115734954533776672747,0,0,-
0x394b67c6bc05abb14c73a57706dcd5cb85231c4e,115728216424747500923,0,1670123035981627936053,0,0,115728216424747500923,0,-
0xe398aaf9c39c17698657078f80f6f615e4558327,115686933997927212658,510630346012848917781,0,0,115686933997927212658,0,0,-
0xdb722dd612d35a12e718138e7296e6ca3531fb98,115606623134411861997,0,1667783759909772470564,0,0,115606623134411861997,0,-
0x7b5eab9326bb40520070f12d770fa6b21e7bf015,115576591381281474469,0,1667206119400594843682,0,0,115576591381281474469,0,-
0x386f550465a62117a4c1a201a419caedc6804185,115565935573841002793,0,1667001174158452158736,0,0,115565935573841002793,0,-
0xe3031c1bfaa7825813c562cbdcc69d96fcad2087,115484338856429559428,509438381720000000000,0,0,115484338856429559428,0,0,-
0xbf30608066f972e705b54fe75411e54b34d671c3,115480548348400319014,509416086983106140000,0,0,115480548348400319014,0,0,-
0x54a2ac5bec44deb48261ba69870e0cf60e69b7cd,115391546419953300529,0,1663648008591590041760,0,0,115391546419953300529,0,-
0x95be2fff0a3b66a1367889ef1759ffbea8bfd290,115361349371964990951,508715115510000000000,0,0,115361349371964990951,0,0,-
0x9c315f913a8a88836a1371d8007bc3ea613d033c,115350759123539248208,0,1662863991520801619117,0,0,115350759123539248208,0,-
0xd334533980c201c1b93e39bbe6bd1e04be5c0f5d,115266169408976168143,0,1661238294999870504398,0,0,115266169408976168143,0,-
0xbbbe312f5c7493e11bdaf5c630619df7f8f483e5,115232966078596916759,507960403982760060000,0,0,115232966078596916759,0,0,-
0xb6f86211a986cf928c0b72ed7817226845f043ea,115206223544254186208,507803231100000000000,0,0,115206223544254186208,0,0,-
0x869804cfdb27f467ab23b4923db480ed21a33931,115159879941340960841,0,1659196123187247167152,0,0,115159879941340960841,0,-
0x9770e42e6fd244de68afd1237e30711d4be6e2a4,115098460039810888134,507170000000000000000,0,0,115098460039810888134,0,0,-
0x93b5dab5cf6bc4660da567d2fc6b9e32809435cb,115066413309156359901,0,1657400839478676289218,0,0,115066413309156359901,0,-
0x1034f8199d66cccea5626423c3bcd8b41bc3aa3f,114626284604276747814,0,1648953494662881666954,0,0,114626284604276747814,0,-
0x76c2cd1b8a249f465f8445c455cb78e0eed36f1e,114598118835038150110,0,1648413279514758642108,0,0,114598118835038150110,0,-
0xa7daa503f313f73939d1aaeb689f445efde3f6ed,114514562387285764089,503742387320693000000,0,0,114514562387285764089,0,0,-
0xef1ad59fd82299f18afe2f9a6461411c3f5189e8,114488507169894447202,0,1646311365844628653576,0,0,114488507169894447202,0,-
0x8bf675b7d0b701849eaa306affa55e36a308257d,114471943301836489582,503492431244110058269,0,0,114471943301836489582,0,0,-
0x164abccd3faa090c34c0ddbaca71027be26a1387,114465585033398468795,0,1645871895654090621974,0,0,114465585033398468795,0,-
0x148ab1daca50d929aa19436607ea3507285d6378,114422075217987341489,503200000000000000000,0,0,114422075217987341489,0,0,-
0x7ac049b7d78bc930e463709ec5e77855a5dca4c4,114391814729603609635,503022570291989040000,0,0,114391814729603609635,0,0,-
0xb94933ed24d074cd1c753a568fee6d9e9f56207d,114351055706083613472,0,1643676543985765647449,0,0,114351055706083613472,0,-
0x0dc1f6178f72aea86fabb0e246ebba05a051c8dd,114183233782783318588,501800000000000000000,0,0,114183233782783318588,0,0,-
0x05a726aff20ab6b723a147fcb19d3fa6433d627d,114161034365708246696,0,1640035742905451797924,0,0,114161034365708246696,0,-
0xab2e11c99d8830d5d9b2494a565c974595e39eef,114143464668048366661,0,1639699210180162026518,0,0,114143464668048366661,0,-
0xcda710abdcf8bb5ccd2477450b60a10110f7372a,114063525061360010682,0,1638168252530877680329,0,0,114063525061360010682,0,-
0x19142e3df9e34966c876024dfb9d805f4ea4a131,114005415023742699532,0,1637055586759835478006,0,0,114005415023742699532,0,-
0x11d0d47177abba34a72128e5b54013500de48850,113969934269386172332,0,1636376309620740812534,0,0,113969934269386172332,0,-
0xf09d42be2dd098bfe821038723a77ce8e2a40cbe,113952764579033498649,500450000000000000000,0,0,113952764579033498649,0,0,-
0xffd7fd0b03b42f12c2079d2717f504fae5597e56,113893648077229372007,0,1634916053280956703020,0,0,113893648077229372007,0,-
0xd075c3ce761152b7762d1fa54499668d5629fccc,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x908568057496aa1a95f101bd0723b5dde49f8be1,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x08f6670dd18440458de29071950db62e604648f2,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x224298c9e2ffb14f5ab568b8b71c734eb1f5fa83,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x78cde51c80f43ede3cde0db3e1d9d894ff3faca0,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x9eff1af2a2e7d2f872406ba33ec8e65037df1481,113875906986028454071,500000000000000000000,0,0,113875906986028454071,0,0,-
0x05f13dbaaa5a5fe2fb27a60c431535c0190dfd3e,113866813722859689051,0,1634402472472661656866,0,0,113866813722859689051,0,-
0xde3be81ffe86505d5673417af569bd4c7c6ad3ce,113785237578920131796,0,1632841440190819184863,0,0,113785237578920131796,0,-
0xbcbbd004acf608aac1d7bdeeb5698d69a7b3ba9e,113724915466915788897,0,1631687362649746091847,0,0,113724915466915788897,0,-
0x26013b787aac632a92483f669e2de85103ad2536,113645333304913975780,0,1630165115621624863707,0,0,113645333304913975780,0,-
0x021c1a1ce318e7b4545f6280b248062592b71706,113632081732116390071,498573077145095100000,0,0,113632081732116390071,0,0,-
0xed02f16a57c32a08b55d923bf4690d200722f462,113574510335879992340,498236304598659596940,0,0,113574510335879992340,0,0,-
0x12478d1a60a910c9cbffb90648766a2bdd5918f5,113563856896913421224,72861765003983805400,1136471244972106433124,0,26858336539167439128,86705520357745982096,0,-
0xd29d7ff693c11cec34fd79e3ee7daf6fc8e68a76,113556116144346106012,498128717000000000000,0,0,113556116144346106012,0,0,-
0x2e62ecd49672f679b27ffe0080edd578092800b5,113554625760240639920,498120000000000000000,0,0,113554625760240639920,0,0,-
0x0ba392aaac646ee03824d5de3e1083e514d8cdb9,113532031545475618373,497987855000000000000,0,0,113532031545475618373,0,0,-
0x81586e0132946fdad77c37dd1181217dd0714b7a,113527268693100523933,497960000000000000000,0,0,113527268693100523933,0,0,-
0x6fd67a58e636b1132ed1eb623234e0fc96eb8f21,113514180121201192719,0,1627657193768378647292,0,0,113514180121201192719,0,-
0x8fe77121dd953f4184155848c1a24ee32543cd71,113323730152336338506,0,1624017113462293082193,0,0,113323730152336338506,0,-
0x31aac66fa0bbf9618aceba5d4c4d599edd0fbcfc,113188542839462684242,495980000000000000000,0,0,113188542839462684242,0,0,-
0x08f4d97dd326094b66cc5eb597f288c5b5567fcf,113095721866998331961,495437765466140700000,0,0,113095721866998331961,0,0,-
0x8e3698307355b4fdf598912f554bfc258abfdba8,113060583442621464201,0,1618990931308773724595,0,0,113060583442621464201,0,-
0x466e5ca95e095422a93186913dc481679073cbce,113055803675499205951,495204620000000030000,0,0,113055803675499205951,0,0,-
0xfd04d421390c89aa200cd3cc0ec600a0914bc42e,112825183170850138481,493858199432322860000,0,0,112825183170850138481,0,0,-
0xf534b46711affef626c75b4df62f2e92131efa99,112736124059426316535,0,1612799025169490278131,0,0,112736124059426316535,0,-
0x619ebca22ffaf1fb0aac8fb47288ae7a55913a6d,112686710669268748575,0,1611856552401901581106,0,0,112686710669268748575,0,-
0x5f67326fce55063cfe97daaeefe7100cdfeeec20,112556687266703633554,492291808193095450000,0,0,112556687266703633554,0,0,-
0x85ed40dbca94b5bc73c6c7ec7f4ecaad04a03a22,112277050457979640896,490661745093670730000,0,0,112277050457979640896,0,0,-
0x90e4ddaf91cd9228adc27ea5422a383f513b5dae,112086384102266848117,0,1600417402585474064836,0,0,112086384102266848117,0,-
0xf044c3b980ebb1593410028321768c31968241e4,112064458569657261933,0,1600000000000000000000,0,0,112064458569657261933,0,-
0x15096590a1e86f97a7f74f00995d3b3d9d8f0dbf,112064458569657261933,0,1600000000000000000000,0,0,112064458569657261933,0,-
0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,112039161481856453406,0,1599518445983381070619,0,0,112039161481856453406,0,-
0x9fd31424cfceab50218906bc1b3d87fe7778ca61,111956591039393700271,488795381699467950000,0,0,111956591039393700271,0,0,-
0xbb83d92c8d2b1523b6be79c822c20865d70321cc,111953948692296137324,488780000000000000000,0,0,111953948692296137324,0,0,-
0x7d924961f61713579bfb8f858928d20944fbd15f,111938875041018732759,0,1597609755312800189131,0,0,111938875041018732759,0,-
0x6221e93b55b5caf1c8821333c8d5d4b6ad4c3871,111897556653497019852,0,1596823533395483764252,0,0,111897556653497019852,0,-
0x7e5474cd10743ab90cafba6b0f2aaf020b12ee18,111790780143458860607,0,1594792197749929755446,0,0,111790780143458860607,0,-
0x3c7108fad72aba31e2fa59dfbc458b54f58d9966,111703007462950893114,0,1593122878626011015513,0,0,111703007462950893114,0,-
0xc7719ed61cc102cc0472e3739055b07857ed2dc2,111647926038564392570,0,1592075526762253730340,0,0,111647926038564392570,0,-
0xddbeacc7391342fcd48a1de75808f9ba356bae03,111458621020174902583,0,1588477278882238351798,0,0,111458621020174902583,0,-
0xdcbb85297ada234410fcf54bf0f73f537c9fd260,111326967798769160822,0,1585976058030478043293,0,0,111326967798769160822,0,-
0x45b1e1e13ade283ecc5e1c586897d12eef69fc9b,111303968628568014765,485000000000000000000,0,0,111303968628568014765,0,0,-
0xfde08a435a483f27e0b039e787db6ae142e38998,111301524358701826145,0,1585492783098149629950,0,0,111301524358701826145,0,-
0x88cc3456e4bad2fbc19fd76b959a56fb8eae6f4c,111277148192726471621,0,1585029814602896749420,0,0,111277148192726471621,0,-
0xd307412f024a084dd437896a4162805c4734d63c,111268806870566251632,0,1584871398379955508062,0,0,111268806870566251632,0,-
0x427e59df7c3e36cf1a35749d5f23deaecf70822e,111264353641557235619,0,1584786825432613113662,0,0,111264353641557235619,0,-
0x8f09753695320fecac5f80e9910c9ace5a91a05d,110797508844792218952,0,1575927065204248265218,0,0,110797508844792218952,0,-
0x138dd537d56f2f2761a6fc0a2a0ace67d55480fe,110752377086831486963,0,1575071215277709825386,0,0,110752377086831486963,0,-
0x5ebe84804485d4f49a392ab5ec618c324ab78fc9,110752324807638487414,0,1575070223955774736169,0,0,110752324807638487414,0,-
0xa54649e8852deddd77a17ad57711991d1f411cba,110617530295466579560,481015956146292751328,0,0,110617530295466579560,0,0,-
0xd142c9cfe2f0bef4c14594358fb65aee1b726d2c,110599829468870197502,480913330424155600000,0,0,110599829468870197502,0,0,-
0x21ecb474758bead4cca32058213d72f3ff907c38,110585157894556473934,0,1571901190479906972541,0,0,110585157894556473934,0,-
0x0405e31ab5c379bcb710d34e500e009bbb79f584,110548760127789904573,480617271660000000000,0,0,110548760127789904573,0,0,-
0x7e58a5a589986aa3de2f29ee443b6dd1096c1901,110533321918040385867,0,1570918844464367566616,0,0,110533321918040385867,0,-
0x6be8ef6207b4114a52ae5011fe8846da2af8f281,110334398430797108404,0,1567150461848387521968,0,0,110334398430797108404,0,-
0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60,110297696405553551813,0,0,11566626433883807,0,0,110297696405553551813,Y
0x5467fa63165a3cf5ac6a6b80e3c685e578ba9eca,110109788406448458886,0,1562898198110106932290,0,0,110109788406448458886,0,-
0x3114783d28f4c00841d7fe63c7e7b24a6a133653,109982553934975612719,0,1560490707400000019334,0,0,109982553934975612719,0,-
0xdda8c71017afde4c65e7bcfbd4864ce613dc8e7c,109941578534920211041,0,1559715581309326580595,0,0,109941578534920211041,0,-
0x4bad2833c44424423518194f07c4917be28d7363,109939535555727701421,0,1559676937068720690149,0,0,109939535555727701421,0,-
0x860405aed29d99e47d5df9377590d1a9a9c596ae,109888127095989190707,0,1558704592417150934125,0,0,109888127095989190707,0,-
0xa1d509af0ab2e2c2fbff2ac5bb1fad50ba16c65d,109818774834183329858,0,1557393097176293622397,0,0,109818774834183329858,0,-
0xb51b1a85c3b142dc7f0a1c8f4f1c22b137ced74b,109799421333193890860,476278460000000000000,0,0,109799421333193890860,0,0,-
0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,109709907467565827233,475760816322349740213,0,0,109709907467565827233,0,0,-
0x9272be06798e37c187a1b466de2650480649ce1a,109690547259016909720,0,1554968959556005302147,0,0,109690547259016909720,0,-
0xd4cea40761cab3b05bba3a7c2cd3124c5faea53b,109654876036427722852,475442648648756630000,0,0,109654876036427722852,0,0,-
0x4b293e204fcb4bc07990744fd95e2a0aadc86065,109533432585919513258,0,1552000000000000000000,0,0,109533432585919513258,0,-
0x7ca5f6bbe07feccfb356ffb4afa47bf2e366984f,109486903070454488329,0,1551121014858408443615,0,0,109486903070454488329,0,-
0x1985002d324cd6da3585d9e72fb356148087355b,109479360312731131444,0,1550978536986949620768,0,0,109479360312731131444,0,-
0xfc02fd1ca75f51f3779ecb323231df882f51c000,109470069383689178721,474374566950000000000,0,0,109470069383689178721,0,0,-
0xc78163f8c600ea7568c146ec29d5232a341584f3,109445163206856051374,0,1550332616566561910076,0,0,109445163206856051374,0,-
0xa9d9420d3376e7ecc868ac4bb23527d7ebc4f395,109346282831207119557,0,1548465326694476516423,0,0,109346282831207119557,0,-
0x81d402f605ad4145e4cd55b948e263cc87b0823b,109342576598202441573,0,1548395347898896488914,0,0,109342576598202441573,0,-
0x36a6b0c39a9cc39e7eaea0d5ef5477c28320845a,109304336206669177045,473417230574433600000,0,0,109304336206669177045,0,0,-
0xa019a71f73922f5170031f99efc37f31d3020f0b,109278811166714945102,473269831440285430000,0,0,109278811166714945102,0,0,-
0xbac79b87ed683ebbae0204b2cf67f9ae5fa797cc,109273512520124029379,0,1547091467424013899290,0,0,109273512520124029379,0,-
0x11d0a4ca17afaff51a923bb9974875bf01a806ca,109143143376633190655,472486584961219000000,0,0,109143143376633190655,0,0,-
0x41bd3b947b471db535d402f7ad3e0c32f3049f79,109131259933131474327,0,1544406705795316838703,0,0,109131259933131474327,0,-
0xfefe8736b8debeb1592dac993c81e002af8c34e9,109023741965872574156,471797517079324722040,0,0,109023741965872574156,0,0,-
0xd461cf004eda0ddb0028b831b62bf38b3a6d1e5a,108990718061849420906,471606979874449300000,0,0,108990718061849420906,0,0,-
0xb9c7895c8e1af78cd994d15f5128e6bf5f85463f,108825756339649373672,470655492511690205503,0,0,108825756339649373672,0,0,-
0x5382859146010ac16e142b6708f8e178e77f66bc,108805964459312988879,0,1538271723492506453113,0,0,108805964459312988879,0,-
0x73ffa9fff19cda9e8c47b40a64c04cdedc4c7278,108737345892159382288,470145745200000000000,0,0,108737345892159382288,0,0,-
0x35c9faad2bfab52b6ec0ffacb8c2d3fc16e0da1e,108642445960078489975,0,1535190117190312548701,0,0,108642445960078489975,0,-
0xc1791da88cc94c9a39e606d8760183d21268dcbb,108612364802328897895,0,1534623387621980327822,0,0,108612364802328897895,0,-
0xe90f72a15662162893b158e3e600bc2f98d1d520,108598584037830065085,0,1534363775237350182579,0,0,108598584037830065085,0,-
0x06c64b65ce7e07af2dd7ca4b87ed6ae2a4def45e,108566159447740645305,0,1533752979789577466363,0,0,108566159447740645305,0,-
0x382a813d08c9b212a64b05c3653a87062f490f20,108547419094361785596,469051153200161800000,0,0,108547419094361785596,0,0,-
0xb91694fe76ace753372fb19a1c997850e1a5feff,108542414973710350523,0,1533305733853183710380,0,0,108542414973710350523,0,-
0x1f885079830c0aee5e82015d3178ce6469beb929,108486268564902601952,0,1532248301601655839477,0,0,108486268564902601952,0,-
0x36d16e71d630ba8c5bfb7ac8a459aebdac1276aa,108373916189476602767,0,1530132863185146334217,0,0,108373916189476602767,0,-
0xfb5970a36a1243e96f16142945f37ef745a57139,108299200614313377855,467621574989682563460,0,0,108299200614313377855,0,0,-
0x4cb2994ae8509d7103b5714c5fac6f17e953fbc0,108271249236035430386,467460661456513776102,0,0,108271249236035430386,0,0,-
0xaa9d5cdadec5b530fa6d9cbb5905e38742629134,108269379241433497896,0,1528165234757473172067,0,0,108269379241433497896,0,-
0xa9c9aa41a03004461d3310140bf3bf4ea0ad1c5a,108262755629612598796,467411767282643179135,0,0,108262755629612598796,0,0,-
0x3fe67fad91d15155bd33cbe21379036759381598,108200577715269062651,0,1526870575528175322688,0,0,108200577715269062651,0,-
0x1125917201ed36700f86c3cecec8c5dafae280d1,108184858223652973663,84452515269501034822,990006156870864629127,0,30002938194576238118,78181920029076735545,0,-
0x354737082cd7631e3cf6b3218e55f319cd1d0285,108140015214315084791,0,1525731179600377799943,0,0,108140015214315084791,0,-
0xfd049161e80f5e665af09e4e23b8e78ac44f11d8,108041365699092196451,0,1523875686948834754730,0,0,108041365699092196451,0,-
0x8e871ecf331a27c762bbcff795279def31c8a25a,108006802055604538282,0,1523225715065708527618,0,0,108006802055604538282,0,-
0x8b6f772057d791d231ef50ef77e562890e86680e,107940788845655376349,0,1521984524415890291493,0,0,107940788845655376349,0,-
0x1ba02c08640fe28ba0e1612212f75c1df26f1f27,107899814525362856443,465323661225983585155,0,0,107899814525362856443,0,0,-
0x22805bd7dd34b94d05f8f7a8f10a356b10bd7ca1,107820977851690841476,464870400000000000000,0,0,107820977851690841476,0,0,-
0xc998807e6f02fbed254be62616813aac524d2b2c,107749230777387609237,0,1518384252435228290778,0,0,107749230777387609237,0,-
0x6a121112d0adc380be81b3f3aa4cdcd7cdaeffe4,107683540944728207478,0,1517150124257878132994,0,0,107683540944728207478,0,-
0x7257f602d5db64835cd6121dca02d65acbe47e32,107352703700037366730,0,1510938434302912355633,0,0,107352703700037366730,0,-
0x5af3009ab6012142a582ce817a3c4f1a266b784a,107316794773620003411,0,1510264603708637650925,0,0,107316794773620003411,0,-
0xac3d3d613c7a5d093a27864dfa243a4c6229c08d,107252102649448943339,0,1509050846401139096997,0,0,107252102649448943339,0,-
0x5b2d776723f14c881bc69b5a479fa7ea0e6e3dc1,107195867311719410964,0,1507995954047996519876,0,0,107195867311719410964,0,-
0xb42a59f226def7a4c7fa72f3408bd32d6c181d9e,107158831821823170571,461067842453520900000,0,0,107158831821823170571,0,0,-
0xc385527259c226d3fd12bdf91a41bf2524528159,107084310046450013942,460640369694662372277,0,0,107084310046450013942,0,0,-
0x4b50ca44afc1e27f129b3060467a0284d80b618b,107047546298642743068,0,1505214554628243377010,0,0,107047546298642743068,0,-
0x00db854ed1366f73d28dd89a85c9e481ddd85328,107031377627639230354,0,1504911428187889896435,0,0,107031377627639230354,0,-
0xc7e6da4d1373baba0033a9799470b3b4900f338c,107007964713655596256,0,1504472515438320442627,0,0,107007964713655596256,0,-
0x657ada09b1095a1f022695b02116cdf77580deda,107000460780873027034,0,1504331848916139733774,0,0,107000460780873027034,0,-
0xdd84ce1adcb3a4908db61a1dfa3353c3974c5a2b,106813934660098865947,0,1500836342119580422150,0,0,106813934660098865947,0,-
0xb20849d9e9fe667b037e1e34832cb48152466c6a,106772140043992976643,0,1500053388248418968942,0,0,106772140043992976643,0,-
0xeab638cd9ac706a6c1ea12d33c7344e1c1cb3d78,106769289943985455693,0,1500000000000000000000,0,0,106769289943985455693,0,-
0xd873217b816337aeb89d1e935ef6c8388ae1457a,106769289943985455693,0,1500000000000000000000,0,0,106769289943985455693,0,-
